video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
d7xjUCzHe9A,"Что заставило собаку кусать себя? Ответ не в лапе, а в голове 🧠","Эта трогательная история о собаке по кличке Фебреро, которая пережила жестокое обращение и долго не могла вновь почувствовать спокойствие. Из-за травмы прошлого она неожиданно начинала кусать свою лапу, даже когда казалась счастливой.
Но благодаря терапии с использованием ароматов ей удалось постепенно расслабиться и снова обрести внутренний покой.
Этот случай доказывает: любовь и забота способны залечить раны, невидимые глазу.",Наука Вокруг Нас,"[""собаки"", ""трогательная история"", ""помощь животным"", ""спасение животных"", ""реальная история"", ""жестокое обращение с животными"", ""добро и забота"", ""ветеринар"", ""терапия ароматами"", ""психологические травмы животных"", ""лечение животных"", ""питомцы"", ""удивительные животные"", ""история спасения"", ""собачья верность"", ""мир животных"", ""животные и люди"", ""эмпатия"", ""восстановление"", ""любовь к животным""]",2335921,11888.602438300131,1,48,2025-11-05T08:00:48Z,15,Pets & Animals,[],[],"[""ветеринар"", ""восстановление"", ""добро и забота"", ""жестокое обращение с животными"", ""животные и люди"", ""история спасения"", ""лечение животных"", ""любовь к животным"", ""мир животных"", ""питомцы"", ""помощь животным"", ""психологические травмы животных"", ""реальная история"", ""собаки"", ""собачья верность"", ""спасение животных"", ""терапия ароматами"", ""трогательная история"", ""удивительные животные"", ""эмпатия""]",[]
uwOSt50BE_E,Please enjoy these ducks changing their minds😲,,Endless Love,[],11409608,79798.06271463931,1,17,2025-11-07T13:30:59Z,15,Pets & Animals,[],[],[],[]
nNz0BAvMNg8,Phillies land All-Star closer Jhoan Duran ahead of MLB trade deadline 👀🔥 #JhoanDuran,,Decklyn Wicks,[],34164094,200968.32788869058,0,62,2025-11-06T10:30:00Z,15,Pets & Animals,"[""jhoanduran""]",[],[],"[""jhoanduran""]"
fH-vIyzODUI,7 ноября 2025 г.,,Terskovski,[],1017203,7187.335941373487,1,29,2025-11-07T14:58:13Z,15,Pets & Animals,[],[],[],[]
JxiZZ5VwX9s,"Bad boy, Look at this mess! / 나쁜 녀석, 이 난장판 좀 봐! #ai #funny #animals #fyp","Why did the dog spill the coffee? ☕🐶 

#doglove #coffee #ai #funnyvideo #animalshorts #fyp #강아지 #커피 #ai영상 #동물영상 #재미있는영상 #fyp #dog #coffee #ai #funnyvideo #animalshorts #犬 #コーヒー #ai動画 #おもしろ動画 #perro #café #videogracioso #chien #café #vidéodrole #hund #kaffee #lustigervideo #कुत्ता #कॉफ़ी #funnyvideo #狗狗 #咖啡 #搞笑影片 #cachorro #café #videofunny #كلب #قهوة #فيديو_مضحك",Zoopedition,"[""강아지"", ""커피"", ""ai영상"", ""동물영상"", ""재미있는영상"", ""fyp"", ""dog"", ""coffee"", ""ai"", ""funnyvideo"", ""animalshorts"", ""犬"", ""コーヒー"", ""ai動画"", ""おもしろ動画"", ""perro"", ""café"", ""videogracioso"", ""chien"", ""vidéodrole"", ""hund"", ""kaffee"", ""lustigervideo"", ""कुत्ता"", ""कॉफ़ी"", ""狗狗"", ""咖啡"", ""搞笑影片"", ""cachorro"", ""videofunny"", ""كلب"", ""قهوة"", ""فيديو_مضحك""]",16111926,95063.14246336636,1,15,2025-11-06T11:00:39Z,15,Pets & Animals,"[""coffee"", ""kaffee"", ""hund"", ""videogracioso"", ""perro"", ""ai"", ""cachorro"", ""videofunny"", ""animalshorts"", ""lustigervideo"", ""funny"", ""caf"", ""fyp"", ""dog"", ""animals"", ""doglove"", ""vid"", ""funnyvideo"", ""chien""]","[""ai"", ""animalshorts"", ""cachorro"", ""chien"", ""coffee"", ""dog"", ""funnyvideo"", ""fyp"", ""hund"", ""kaffee"", ""lustigervideo"", ""perro"", ""videofunny"", ""videogracioso""]","[""ai動画"", ""ai영상"", ""café"", ""vidéodrole"", ""فيديو_مضحك"", ""قهوة"", ""كلب"", ""कुत्ता"", ""कॉफ़ी"", ""おもしろ動画"", ""コーヒー"", ""咖啡"", ""搞笑影片"", ""犬"", ""狗狗"", ""강아지"", ""동물영상"", ""재미있는영상"", ""커피""]","[""animals"", ""caf"", ""doglove"", ""funny"", ""vid""]"
oiqs9nzZQNc,The Smartest Dog 🐶🧐 #smartdog #smartdogs #smartdogs #dog #dogs,,Kira🐶Family,[],10202432,91294.73986752809,1,44,2025-11-08T20:44:41Z,15,Pets & Animals,"[""smartdog"", ""smartdogs"", ""dog"", ""dogs""]",[],[],"[""dog"", ""dogs"", ""smartdog"", ""smartdogs""]"
Y_tvbl6O6sU,Seal Was Wrapped Like a Mummy! #shorts,"This seal was wrapped like a mummy!
When we found him, he was completely entangled in a pink vegetable sack - from head to tail, tightly cocooned in fine netting. He could barely move, and we still don’t know how he managed to make it back to shore. Most animals in situations like this never do.
This case shows the ugly reality of plastic entanglement: most affected marine animals suffer and die at sea, unseen. We only get to help the ones that somehow survive long enough to come ashore.
We need real change: stronger legislation against ocean dumping, and a global push to make plastic a valuable resource, not a disposable one.
Until then, stories like this will become more common. Marine wildlife will continue to pay the price.

#ocn #oceanconservation #sealrescues #plasticpollution #raisingawareness 

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Please visit our website to find out more about our work and how to support us:
➡  Website:  https://www.ocnamibia.org/

➡  Donate via Paypal:  https://ow.ly/BTm550PIavq
➡  Donate via Stripe:  https://ow.ly/Xy1F50PIMzQ
➡  Support via Patreon:   https://www.patreon.com/OCN
➡  FAQs:  https://www.ocnamibia.org/faqs

Follow us on social media:

➡  Instagram: https://www.instagram.com/oceanconservationnamibia/ 
➡  Facebook: https://www.facebook.com/OCNamibia
➡  TikTok: https://www.tiktok.com/@oc_namibia
➡  LinkedIn: https://www.linkedin.com/company/ocnamibia/
➡  Twitter: https://twitter.com/ocnamibia  

😊 Thank you for every like, share, comment and subscribe 😊

Ocean Conservation International is registered as a non-profit organisation under chapter 501(c)3. Donations are tax deductible in the United States. All donations are used to support the seal rescue team from Ocean Conservation Namibia",Ocean Conservation Namibia,"[""ocean conservation namibia"", ""seal rescue"", ""baby seal rescue"", ""injured seal"", ""sea lion rescue"", ""marine animal rescue"", ""wildlife rescue"", ""ocean conservation"", ""plastic pollution"", ""ocean pollution"", ""ghost net rescue"", ""fishing line entanglement"", ""gill net"", ""trawling"", ""seal pup rescue"", ""marine wildlife rescue"", ""ocean life documentary"", ""gopro wildlife rescue"", ""saving seals"", ""marine conservation"", ""ocean awareness"", ""nature rescue"", ""animal rescue documentary"", ""marine debris cleanup"", ""ocean heroes""]",62876805,272800.95500260283,1,57,2025-11-03T22:00:41Z,15,Pets & Animals,"[""raisingawareness"", ""shorts"", ""oceanconservation"", ""sealrescues"", ""ocn"", ""plasticpollution""]",[],"[""animal rescue documentary"", ""baby seal rescue"", ""fishing line entanglement"", ""ghost net rescue"", ""gill net"", ""gopro wildlife rescue"", ""injured seal"", ""marine animal rescue"", ""marine conservation"", ""marine debris cleanup"", ""marine wildlife rescue"", ""nature rescue"", ""ocean awareness"", ""ocean conservation"", ""ocean conservation namibia"", ""ocean heroes"", ""ocean life documentary"", ""ocean pollution"", ""plastic pollution"", ""saving seals"", ""sea lion rescue"", ""seal pup rescue"", ""seal rescue"", ""trawling"", ""wildlife rescue""]","[""oceanconservation"", ""ocn"", ""plasticpollution"", ""raisingawareness"", ""sealrescues"", ""shorts""]"
5y-gssMWWxw,Любите и помогайте животным.,,Мир милых животных ,[],538092,8154.499701889455,1,58,2025-11-10T18:30:37Z,15,Pets & Animals,[],[],[],[]
bQxVcrxX4MI,Бабушка и кот лепят пельмени ПОДПИШИСЬ! пишите в телеграм @aivkadre,"пишите в телеграм @aivkadre
Весёлый момент на кухне, где бабушка учит кота лепить пельмени, а кот в ответ дерзко бьет её лапой по лицу! Всё видео выкладываются автоматически, если вы хотите подключить такую же автоматизацию с видеороликами рекламой продукта или мемами, также если потребуется рекламное видео под ключ с помощью ИИ - пишите в телеграм @aivkadre",AI VKADRE,[],4200440,17402.060434340245,1,16,2025-11-03T11:07:17Z,15,Pets & Animals,[],[],[],[]
KUF0TTJQVmc,RANKING THE FUNNIEST DOG OWNER MOMENTS 🐶🥰 | Which duo is your favorite?,"RANKING THE FUNNIEST DOG OWNER MOMENTS 🐶🥰 | Which duo is your favorite?
There’s nothing stronger than the bond between a dog and their human 💕🐾
From playful hugs to emotional reunions, these are the most heartwarming and joyful dog-owner moments that show what true friendship looks like. ❤️

Each clip is packed with love, loyalty, and happiness — guaranteed to make you smile (and maybe tear up too 😢).

💬 Which moment reminded you of your own pet?
👍 Like & Subscribe for more wholesome dog content every week!

#ranking  #top6  #dogandowner  #dogmoments  #doglove  #dogvideos  #cutedogs  #dogbond  #bestfriends  #dogcompanionship  #petsarefamily  #heartwarming",HexaHit6,[],7885274,50713.08434059895,1,42,2025-11-07T01:00:34Z,15,Pets & Animals,"[""dogmoments"", ""dogandowner"", ""dogvideos"", ""dogcompanionship"", ""petsarefamily"", ""heartwarming"", ""top6"", ""ranking"", ""doglove"", ""cutedogs"", ""dogbond"", ""bestfriends""]",[],[],"[""bestfriends"", ""cutedogs"", ""dogandowner"", ""dogbond"", ""dogcompanionship"", ""doglove"", ""dogmoments"", ""dogvideos"", ""heartwarming"", ""petsarefamily"", ""ranking"", ""top6""]"
REZe30-xqWQ,Почему пингвинов нельзя трогать руками?,,Cryptic_phenomena,[],3713121,15544.026442644505,0,63,2025-11-03T13:37:11Z,15,Pets & Animals,[],[],[],[]
RssvcFUOJgo,"Тайные существа планеты: редкие формы жизни, которые реальны, но кажутся невозможными #животные","Природа не нуждается в фантазии — она сама создаёт существа, невероятнее любых мифов, легенд и фильмов.
Этот мир глубже, древнее и мудрее, чем мы привыкли воспринимать. Каждый вид — результат миллионов лет эволюции, скрытой борьбы и тонкого равновесия. И иногда природа создаёт тех, кого невозможно забыть.

🦜 Китоглав (Shoebill)
Птица, будто сошедшая со страниц древних хроник. Стоит неподвижно, словно статуя. Её взгляд — холодный, древний, наблюдающий. Но когда приходит момент — удар челюстей быстрее, чем ты успеешь моргнуть. Это хищник, переживший эпохи, напоминание о том, что время не властно над силой инстинкта.

🦌 Саола — «Азиатский единорог»
Существо, столь редкое, что учёные видели его лишь однажды. Не легенда. Не вымысел. Доказательство того, что мир по-прежнему хранит тайны, о которых мы даже не догадываемся. Саола — символ исчезающей красоты, которая нуждается в нашей защите.

😊 Квокка — самое «улыбчивое» животное на планете
Кажется милой, ласковой, доброй. Но её инстинкты древнее эмоций. Когда угрожает опасность, квокка способна пожертвовать детёнышем ради собственной жизни. Природа не добра и не зла — она просто жива.

🦈 Акула-гоблин
Глубинная тень. Её челюсти буквально выстреливают вперёд, словно гарпун. Она выглядит как хищник из сна, но это не фантазия — это отражение того, каким был океан миллионы лет до нас.

🪸 Бессмертная медуза
Единственное известное живое существо, способное полностью сбрасывать возраст и начинать жизнь заново.
Она обманывает смерть.
Пока мы изучаем старение — она уже решила его.

🐸 Малайская рогатая лягушка
Жизнь, скрытая в форме сухого листа. Ты смотришь — и видишь лесной мусор. Но это не мусор. Это стратег, замаскированный мастер выживания. Природа изобретательнее любого художника.

🐦 Кетцаль великолепный
Священная птица майя. Перья, сверкающие как драгоценные камни. Символ свободы, чести и духа джунглей.
Его невозможно держать в неволе — кетцаль погибает, если лишить его свободы.
И это — самое важное напоминание нам.

Мы живём на планете, где чудо — норма, но мы часто перестаём видеть чудо, просто потому что привыкли.

Если тебе важно, чтобы красота и редкие виды не исчезли — просто делись подобными историями.
Осознанность начинается с внимания.
А внимание начинается с одного взгляда.

Если ролик заставил тебя почувствовать — оставь лайк и подпишись.
Это поддержит канал и даст возможность делать больше таких материалов 🌍✨


#природа #животные #факты #интересныефакты #документалка #дикаяприрода #китоглав #саола #квокка #акулагоблин #бессмертнаямедуза #кетцаль #рогатаялягушка #wildlife #nature #animals #planetearth #эволюция

Мир вокруг нас куда глубже и сложнее, чем мы привыкли думать. Некоторые существа выглядят так, словно их создало воображение художника-фантаста, но они существуют здесь и сейчас — в природе, которая не нуждается в эффектных спецэффектах, чтобы удивлять.

Мы редко задумываемся о том, сколько времени уходит на формирование одного вида. Миллионы лет медленных изменений, случайных случайностей, борьбы за выживание — и в итоге рождается форма жизни, уникальная и неповторимая. Существа из этого видео — не просто «редкие» или «странные». Они — живые свидетельства того, как разнообразна и непредсказуема реальность.

Китоглав будто хранит в себе эхо доисторических эпох. Саола — почти миф, оставшийся от мира, который мы потеряли. Квокка заставляет улыбнуться, но напоминает, что инстинкт сильнее эмоций. Акула-гоблин — глубинная тень, которая не менялась со времён динозавров. Бессмертная медуза ломает представления о возрасте и конце жизни. Рогатая лягушка показывает, что маскировка — это искусство. А кетцаль напоминает: истинная красота не терпит неволи.

Эти существа не обязаны быть «поняты» нами. Они просто есть.
И, возможно, именно в этом их ценность.

Когда мы смотрим на таких животных, мы видим мир без человеческого контроля. Мир, в котором жизнь существует не для нас и не ради нас. Она существует сама по себе — независимо, глубоко, свободно.

Если это видео помогло тебе почувствовать связь с природой — не забудь поддержать.
Это маленький шаг, но именно такие шаги помогают сохранять то, что исчезает слишком быстро.

Благодарю за внимание.

#природа #животные #факты #документалка #wildlife #nature #animals #интересныефакты #дикаяприрода #эволюция

животные, редкие животные, существа природы, китоглав, саола, квокка, акула гоблин, бессмертная медуза, кетцаль, рогатая лягушка, природа, дикая природа, животный мир, интересные факты, факты о животных, эволюция, удивительные животные, странные животные, редкие виды, животные планеты, документальные животные, жизнь на Земле, тайны природы, необычные животные, nature, wildlife, animals, rare animals, planet earth, deep nature",Youtuber,"[""природа"", ""животные"", ""дикая природа"", ""редкие животные"", ""невероятные животные"", ""удивительные факты"", ""мир животных"", ""животные планеты"", ""интересные факты"", ""documentary"", ""wildlife"", ""nature"", ""animals"", ""national geographic"", ""bbc earth"", ""viral"", ""shorts"", ""длятебя"", ""animal planet"", ""странные животные"", ""жизнь на планете"", ""планета земля"", ""rare animals"", ""deep nature"", ""endangered species"", ""wild animals"", ""эволюция"", ""биология"", ""natural world"", ""beauty of nature"", ""animal facts"", ""life on earth"", ""earth documentary"", ""mysterious animals""]",1724609,12170.998271462107,1,75,2025-11-07T14:47:57Z,15,Pets & Animals,"[""nature"", ""planetearth"", ""природа"", ""факты"", ""акулагоблин"", ""animals"", ""wildlife"", ""кетцаль"", ""интересныефакты"", ""документалка"", ""рогатаялягушка"", ""эволюция"", ""животные"", ""китоглав"", ""квокка"", ""бессмертнаямедуза"", ""дикаяприрода"", ""саола""]","[""animals"", ""nature"", ""wildlife"", ""животные"", ""природа"", ""эволюция""]","[""animal facts"", ""animal planet"", ""bbc earth"", ""beauty of nature"", ""deep nature"", ""documentary"", ""earth documentary"", ""endangered species"", ""life on earth"", ""mysterious animals"", ""national geographic"", ""natural world"", ""rare animals"", ""shorts"", ""viral"", ""wild animals"", ""биология"", ""дикая природа"", ""длятебя"", ""животные планеты"", ""жизнь на планете"", ""интересные факты"", ""мир животных"", ""невероятные животные"", ""планета земля"", ""редкие животные"", ""странные животные"", ""удивительные факты""]","[""planetearth"", ""акулагоблин"", ""бессмертнаямедуза"", ""дикаяприрода"", ""документалка"", ""интересныефакты"", ""квокка"", ""кетцаль"", ""китоглав"", ""рогатаялягушка"", ""саола"", ""факты""]"
gJpib9w7h2U,Сами в шоке как заботятся о кошках в Китае,,Сергей Милушкин,[],476014,9770.42157815313,1,15,2025-11-11T11:46:39Z,15,Pets & Animals,[],[],[],[]
l5hMjb1z1xU,What does the kitten see? #cat #horror #baby #shorts #babycat #cute,What does the kitten see?,MeowRealm,"[""cat"", ""horror"", ""cute"", ""shorts"", ""baby"", ""baby cat"", ""babycat""]",1613552,26856.6431708907,1,16,2025-11-11T00:25:02Z,15,Pets & Animals,"[""horror"", ""babycat"", ""baby"", ""shorts"", ""cute"", ""cat""]","[""baby"", ""babycat"", ""cat"", ""cute"", ""horror"", ""shorts""]","[""baby cat""]",[]
IzhVx_6il2s,Шпиц 🦁 Маленький Лев,"This video is made for commentary and educational purposes only. All content is transformed and edited with original voice-over and analysis.

Мой Телеграм-канал: https://t.me/randalainen / По важным вопросам: trace4myself@gmail.com / Станьте спонсором канала, и вы получите доступ к эксклюзивным бонусам. Подробнее:
https://www.youtube.com/channel/UCQz1XMX-QeSGUyZV7Dtgc5A/join /

For any video removal requests, please email Trace4myself@gmail.com and I'll get back to you within 24 hours!

Disclaimer: 
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statutes that might otherwise be infringing. Non-profit, educational, or personal use tips the balance in favor of fair use.",Глеб Рандалайнен,"[""рандалайнен"", ""глеб рандалайнен"", ""тучный жаб"", ""апвоут"", ""реддит"", ""reddit"", ""истории""]",1655607,11573.115506760103,1,55,2025-11-07T13:26:28Z,15,Pets & Animals,[],[],"[""reddit"", ""апвоут"", ""глеб рандалайнен"", ""истории"", ""рандалайнен"", ""реддит"", ""тучный жаб""]",[]
TKcS0mz34WQ,"This dog is so stupid, hahahaha #People and dogs always go crazy in this series #Who doesn’t have a","This dog is so stupid, hahahaha #People and dogs always go crazy in this series #Who doesn’t have a",Magic Love,"[""funny"", ""magic"", ""trick"", ""magic fun""]",14844203,61321.61658318995,1,13,2025-11-03T10:25:34Z,15,Pets & Animals,"[""people"", ""who""]",[],"[""funny"", ""magic"", ""magic fun"", ""trick""]","[""people"", ""who""]"
U2nYBr7AvTQ,Bro got married !,,MikeMhan,[],19564260,182072.78892692016,1,41,2025-11-09T01:02:40Z,15,Pets & Animals,[],[],[],[]
NsATLK0ZKsU,КОТ НАДАВАЛ ТУМАКОВ ОБЕЗЬЯНЕ. СМЕШНОЕ ВИДЕО ДО СЛËЗ,обезьянка получила от кота. смешно до слëз #кот #смех #смешно #приколы #животные #угар,Жизнь Кумира,[],1950768,5916.360165716806,1,16,2025-10-30T18:46:23Z,15,Pets & Animals,"[""смех"", ""приколы"", ""угар"", ""кот"", ""животные"", ""смешно""]",[],[],"[""животные"", ""кот"", ""приколы"", ""смех"", ""смешно"", ""угар""]"
jiRWLL_ZnXk,What do you think this was?🤔🤔😱,"#bear #funnybear #bearvideo #animalshorts #bearscare #funnyanimals #wildanimals #bearmoment #shorts #ytshorts #animals #bearreaction #scarymoment #cuteanimals #animalvideos 

This video was created using AI-generated visuals and our original production assets.

All music and sound used in this video are licensed or royalty-free.

No copyrighted third-party video was reused; this is original content made for Meow Madness.",Meow Madness,"[""cat and bear, lion and leopard, dog and cat, wild animals, funny animals, animal fight, dangerous snake, cute animal videosگربه و خرس, شیر و پلنگ, سگ و گربه, حیوانات بامزه, حیوانات وحشی, مار خطرناک, نبرد حیوانات, کلیپ حیوانات خنده‌دار""]",19587094,58937.91628727797,1,14,2025-10-30T16:09:47Z,15,Pets & Animals,"[""wildanimals"", ""animalshorts"", ""shorts"", ""bearscare"", ""animals"", ""animalvideos"", ""bear"", ""funnybear"", ""scarymoment"", ""bearvideo"", ""bearmoment"", ""bearreaction"", ""cuteanimals"", ""ytshorts"", ""funnyanimals""]",[],"[""cat and bear, lion and leopard, dog and cat, wild animals, funny animals, animal fight, dangerous snake, cute animal videosگربه و خرس, شیر و پلنگ, سگ و گربه, حیوانات بامزه, حیوانات وحشی, مار خطرناک, نبرد حیوانات, کلیپ حیوانات خنده‌دار""]","[""animals"", ""animalshorts"", ""animalvideos"", ""bear"", ""bearmoment"", ""bearreaction"", ""bearscare"", ""bearvideo"", ""cuteanimals"", ""funnyanimals"", ""funnybear"", ""scarymoment"", ""shorts"", ""wildanimals"", ""ytshorts""]"
jyrvtl65R48,Заяц УБЕГАЕТ от стаи собак🤯,"Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision for activities such as criticism, commentary, news reporting, teaching, scholarship, and research.

Если вы считаете, что видео на этом канале нарушает Ваши авторские права, напишите нам на почту: lexaizotov91@gmail.com, и мы ответим Вам в течение 24 часов. Видео будет удалено с канала или мы Вас отметим (как Вы посчитаете нужным).

If you are the owner of copyright and have discovered that your material has been used without your permission, or if you wish to request the removal of content for another reason, please write to us at our official email address: lexaizotov91@gmail.com.",ЛАПЫ И ХВОСТЫ,[],858405,7008.648772946276,1,44,2025-11-08T10:01:10Z,15,Pets & Animals,[],[],[],[]
ADI0t-XxswQ,#рекомендации #юмор #прикол #котики #cat #catvideos #cats #catshorts #funny #funnycats #funnyshorts,,Эти забавные кошки и не только,[],630324,6297.351033737645,1,19,2025-11-09T08:24:14Z,15,Pets & Animals,"[""catshorts"", ""funnyshorts"", ""котики"", ""funny"", ""прикол"", ""юмор"", ""catvideos"", ""funnycats"", ""рекомендации"", ""cats"", ""cat""]",[],[],"[""cat"", ""cats"", ""catshorts"", ""catvideos"", ""funny"", ""funnycats"", ""funnyshorts"", ""котики"", ""прикол"", ""рекомендации"", ""юмор""]"
S5KdLlmsfRQ,Почему попугаям не подрезают крылья полностью?   #short,"Note: This Video Is Made For Educational Purpose Only, everyone is safe
Note: this was done by a professional; DO NOT ATTEMT.
Note: everyone is safe
Note: this was all setup

Credit: @respectful owner",нолан факт,[],5385833,17106.667372875152,1,19,2025-10-31T09:39:33Z,15,Pets & Animals,"[""short""]",[],[],"[""short""]"
EHLV7WOJ19U,Your'e too noisy chihuahua🤦‍♀️😅 #funnyanimal #rotweiller #chihuahuababy #foryoupage,,TokyLoky,[],1944047,37774.023873561724,1,18,2025-11-11T09:01:56Z,15,Pets & Animals,"[""funnyanimal"", ""chihuahuababy"", ""rotweiller"", ""foryoupage""]",[],[],"[""chihuahuababy"", ""foryoupage"", ""funnyanimal"", ""rotweiller""]"
zpixQr4hIAw,"«Айбек, ты теперь его мама»#новости#казахстан#жеребенок#мама#мужчина#лошади#табун",,Казахстан Сегодня,[],953886,12311.398858629178,1,25,2025-11-10T07:01:03Z,15,Pets & Animals,"[""мама"", ""мужчина"", ""казахстан"", ""лошади"", ""табун"", ""жеребенок"", ""новости""]",[],[],"[""жеребенок"", ""казахстан"", ""лошади"", ""мама"", ""мужчина"", ""новости"", ""табун""]"
H2TM1j4REp4,PitBull  Ataca Leão #foryou #viral #shorts,Esse video teve utilização de I.A,VideosNow ,[],15844858,144786.13631178217,1,10,2025-11-08T23:03:40Z,15,Pets & Animals,"[""foryou"", ""shorts"", ""viral""]",[],[],"[""foryou"", ""shorts"", ""viral""]"
foQp0eqklCo,Cat Brings a “Gift” to the Baby… and the Reaction Is Priceless! 😹👶🐭 | Realistic Funny Short,"A warm, cozy kitchen bathed in soft golden light. ☀️
Mom cooks calmly in the background, while the baby sits in the high chair,
eating with a spoon — calm, cute, focused.

Then… the orange tabby cat jumps onto the table. 🐱
In its mouth — a tiny mouse. 🐭
It proudly places the mouse into the baby’s food bowl,
then sits tall, tail swaying, wearing the proudest smile ever:

“Look what I brought you!”

The mouse starts nibbling the baby’s meal.
The baby freezes mid-bite, face shifting from curiosity → confusion → fear —
and finally yells:

“MOM!!” 😱😂

The cat? Still proud. Still glowing with self-satisfaction.
#FunnyCat #CatReaction #BabyAndCat #CinematicShort #RealisticShort #CuteAnimals #PetComedy #CatGift #FamilyFunny #Shorts",BoBoCheng,"[""funny cat video"", ""cat brings gift"", ""cinematic short"", ""ai cinematic"", ""realistic lighting"", ""orange tabby"", ""baby and cat"", ""pet comedy"", ""cat and mouse"", ""realistic animation"", ""heartwarming funny short"", ""cute pets"", ""home kitchen"", ""animal humor"", ""cat behavior"", ""10 second short"", ""cinematic realism"", ""family moment"", ""funny animal video""]",6039788,32216.276049130276,1,10,2025-11-05T17:01:16Z,15,Pets & Animals,"[""familyfunny"", ""shorts"", ""realisticshort"", ""funnycat"", ""catreaction"", ""catgift"", ""cinematicshort"", ""petcomedy"", ""cuteanimals"", ""babyandcat""]",[],"[""10 second short"", ""ai cinematic"", ""animal humor"", ""baby and cat"", ""cat and mouse"", ""cat behavior"", ""cat brings gift"", ""cinematic realism"", ""cinematic short"", ""cute pets"", ""family moment"", ""funny animal video"", ""funny cat video"", ""heartwarming funny short"", ""home kitchen"", ""orange tabby"", ""pet comedy"", ""realistic animation"", ""realistic lighting""]","[""babyandcat"", ""catgift"", ""catreaction"", ""cinematicshort"", ""cuteanimals"", ""familyfunny"", ""funnycat"", ""petcomedy"", ""realisticshort"", ""shorts""]"
2YD_zNb-V-0,바보곰: 망아지 건드렸다가 엄마말에게 참교육 | Bear Messes with a Foal and gets Taught a Lesson | バカ熊: 子馬に手を出してママ馬に制裁される,"바보곰 시리즈 7탄! 🐴 망아지를 노리다 엄마말의 분노에 처참하게 참교육 당하는 순간! ""내 새끼 건들지 마!"" 그 결말을 확인하세요.

Goofy Bear's humiliation! He messes with a foal and faces the Mom Horse's fury! Watch the crushing lesson she teaches him!

バカ熊シリーズ第4弾！子馬を狙った熊がママ馬の怒りの制裁にあう！「私の赤ちゃんに触るな！」その壮絶な結末をチェック！

#바보곰 #엄마말 #망아지 #참교육 #shorts #aishorts #sora #KO #HorseKick #GoofyBear #バカ熊 #ママ馬 #制裁 #子馬 #गोफीभालू #बछेड़ा #सबक",Wild Wild Strike,[],6092377,22648.506992953386,1,12,2025-11-02T07:30:02Z,15,Pets & Animals,"[""shorts"", ""sora"", ""goofybear"", ""aishorts"", ""ko"", ""horsekick""]",[],[],"[""aishorts"", ""goofybear"", ""horsekick"", ""ko"", ""shorts"", ""sora""]"
KEF3SLkZBpI,Крольчиха спасла детенышей ценой своей жизни😱,#животные #животныеистории #вмиреживотных,Wild Shorts,"[""wild shorts"", ""животные"", ""животные истории"", ""в мире животных"", ""спасение животных"", ""животный мир"", ""рассказы про животных""]",924563,13197.953026715115,1,55,2025-11-10T14:26:38Z,15,Pets & Animals,"[""животныеистории"", ""животные"", ""вмиреживотных""]","[""животные""]","[""wild shorts"", ""в мире животных"", ""животные истории"", ""животный мир"", ""рассказы про животных"", ""спасение животных""]","[""вмиреживотных"", ""животныеистории""]"
1A1OY8Lf27s,Ranking Dogs Reactions When Kissed #shorts,"How do dogs react when you kiss them? 😆 From shocked faces to pure love and dramatic reactions, this ranking short captures the funniest and cutest dog responses when kissed. Perfect for dog lovers, pet parents, and anyone who enjoys hilarious animal moments!

#funny #cutedog #dog #Ranking #Puppies #dogshorts #rankingshorts #animallove",MrRankBoss,"[""ranking dogs reactions"", ""dogs reaction to kisses"", ""funny dog reactions"", ""cute dog moments"", ""dog kissing reaction"", ""dog shorts"", ""ranking shorts"", ""adorable dogs"", ""dogs and owners"", ""funny pets"", ""dog love"", ""viral dog videos""]",28911114,138664.32858178075,1,41,2025-11-04T20:00:01Z,15,Pets & Animals,"[""shorts"", ""puppies"", ""funny"", ""cutedog"", ""rankingshorts"", ""ranking"", ""dog"", ""animallove"", ""dogshorts""]",[],"[""adorable dogs"", ""cute dog moments"", ""dog kissing reaction"", ""dog love"", ""dog shorts"", ""dogs and owners"", ""dogs reaction to kisses"", ""funny dog reactions"", ""funny pets"", ""ranking dogs reactions"", ""ranking shorts"", ""viral dog videos""]","[""animallove"", ""cutedog"", ""dog"", ""dogshorts"", ""funny"", ""puppies"", ""ranking"", ""rankingshorts"", ""shorts""]"
